# lab: 2
# control_source: kalman
# run_seconds: None
# Ts_s: 0.032
# fs_Hz: 31.25
# safe_distance_m: 0.12
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.052
k,time_s,Ts_s,fs_Hz,state,turn_dir,turn_remaining,backup_remaining,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
425,13.6,0.032,31.25,FORWARD,,0,0,47.8222,29.35272,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,72.08946758338259,59.852006244734255,70.69150228095106,65.71168534027005,63.84183957648951,69.71387764837057,67.21259779816536,70.83222311911281,0.19671432558773647,0.1966560061423724,0.1966560061423724,0.1967788734449015,0.18198535991872983,0.18198535991872983,0.19676620196455313,0.19672085316567856,69.71387764837057,70.69150228095106
426,13.632,0.032,31.25,FORWARD,,0,0,47.93524,29.46576,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,65.21235364261173,64.89279994189079,66.16715111302324,68.93207545315272,67.07785597631404,67.13998353488944,64.59272233128186,65.00857793022014,0.19698446537921344,0.19697501289255465,0.19697501289255465,0.1968279083068148,0.1819486570886766,0.1819486570886766,0.19688559646688747,0.19693072297083145,67.13998353488944,66.16715111302324
427,13.664,0.032,31.25,FORWARD,,0,0,48.042,29.57252,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,66.80794100064286,69.89907886873308,68.43702302959387,67.72086743019103,63.89016655737958,69.04819495444649,67.55309784970258,64.21750322123539,0.19702116073924936,0.19690099883053658,0.19690099883053658,0.19684618093774525,0.18201881294573963,0.18201881294573963,0.19679708080045294,0.19675761108763204,69.04819495444649,69.89907886873308
428,13.696,0.032,31.25,FORWARD,,0,0,48.15504,29.68556,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,67.0104657353817,69.53264148932482,67.70646808958337,68.01638635977517,68.86624012377216,66.67808453344574,67.55999304310726,69.72702246456319,0.1967655922196614,0.19689160437262634,0.1967655922196614,0.19682603375822427,0.1819501055628992,0.1819501055628992,0.19686611360395745,0.1967746089152901,67.55999304310726,69.53264148932482
429,13.728,0.032,31.25,FORWARD,,0,0,48.2618,29.79232,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,64.34683153052933,64.88490384891463,62.621007800271165,67.69488271009148,68.54686938515485,68.3186847688892,65.91741833633499,70.09617684347124,0.19674846835931165,0.1970151616233397,0.19674846835931165,0.1968066424084961,0.18199997092622142,0.18199997092622142,0.19683092038425562,0.19699020221403962,68.3186847688892,64.88490384891463
430,13.76,0.032,31.25,FORWARD,,0,0,48.37484,29.90536,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,73.36619186420889,66.68226505235775,66.14115089182455,62.987120600504944,70.19263723284288,66.07473819725148,68.20356385886899,68.73194762693588,0.1968117504762896,0.1965967830922364,0.1965967830922364,0.19675417757943117,0.18191150170740095,0.18191150170740095,0.196836260465531,0.19690682852540334,68.20356385886899,66.68226505235775
431,13.792,0.032,31.25,FORWARD,,0,0,48.4816,30.01212,0.1067600000000013,0.10675999999999775,0.0021885799999999903,-1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,68.09460372579622,62.07668637997586,63.75302994714526,63.461509024502746,67.30169222749221,67.26031522610458,66.68579139877976,69.93256830212417,0.1967560576227042,0.1968413147685788,0.1967560576227042,0.19675464759024944,0.18196745414442667,0.18196745414442667,0.19688001467457036,0.19704270613038144,67.26031522610458,63.75302994714526
432,13.824,0.032,31.25,FORWARD,,0,0,48.59464,30.12516,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,66.90906430526735,66.51263306638583,72.33134500652892,68.48680537687864,66.45703200813888,66.0700845456348,70.3222524445919,68.5362131908958,0.19682082995452388,0.19689630805224592,0.19682082995452388,0.19677119318131805,0.18191279346351533,0.18191279346351533,0.19673798145398622,0.19664478624237294,70.3222524445919,72.33134500652892
433,13.856,0.032,31.25,FORWARD,,0,0,48.7014,30.23192,0.1067600000000013,0.10675999999999775,0.0021885799999999903,-1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,60.49759931296574,63.700132019258696,65.71564295415423,62.90561234250725,64.5740921763083,67.5403277591416,67.05815234729322,62.776267948811764,0.19708801491448383,0.1971937148756193,0.19708801491448383,0.19685039861460948,0.18201231917584967,0.18201231917584967,0.1968670258119539,0.19695166695281024,67.5403277591416,65.71564295415423
434,13.888,0.032,31.25,FORWARD,,0,0,48.81444,30.34496,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,56.39035895704523,70.81345354579445,69.73430401276244,66.95792409985742,69.29565498583995,63.026014113094604,64.5321552408198,63.3709121794608,0.19706043131980042,0.19738423627884802,0.19706043131980042,0.19690290679090722,0.18198331977188553,0.18198331977188553,0.19700656506451275,0.19671519624665507,64.5321552408198,70.81345354579445
435,13.92,0.032,31.25,FORWARD,,0,0,48.9212,30.45172,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,68.81042550145136,65.94800200747804,63.69975873574046,64.02032165792792,66.61691067335296,68.77533415115617,64.50120508792199,70.39928887329545,0.19673440798683445,0.19680811014519636,0.19673440798683445,0.19686078208988905,0.18202695555234824,0.18202695555234824,0.19680973791779305,0.1969408885787547,68.77533415115617,65.94800200747804
436,13.952,0.032,31.25,FORWARD,,0,0,49.03424,30.56476,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,69.5314417447669,59.632071486410034,64.21123619353584,66.94249816124189,67.87429026003022,61.439730445126195,63.16908681199314,62.822275253631055,0.19708588078657474,0.19677466456750348,0.19677466456750348,0.19683925270929264,0.18195837068566498,0.18195837068566498,0.19706979333635774,0.19702145144610064,63.16908681199314,64.21123619353584
437,13.984,0.032,31.25,FORWARD,,0,0,49.141,30.67152,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,72.37545014382782,66.75356776926375,71.21392474610275,69.65319653890766,67.42770280526366,64.7410944143244,63.94086592485649,62.75583226364553,0.1970889628588641,0.1966427403497736,0.1966427403497736,0.1967901246194129,0.18199321466453242,0.18199321466453242,0.19699687306183555,0.19669661970171887,64.7410944143244,71.21392474610275
438,14.016,0.032,31.25,FORWARD,,0,0,49.25404,30.78456,0.11304000000000514,0.11303999999999803,0.0023173200000000324,-2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,71.3193547358359,67.21559458221066,72.46687454346697,68.23001125531236,67.44156448536462,67.29269098633138,63.47682313564561,67.66233392044956,0.19686136634646353,0.1966917291504373,0.1966917291504373,0.196765525752169,0.18191814721488986,0.18191814721488986,0.1968785128692864,0.19663849947186068,67.29269098633138,72.46687454346697
439,14.048,0.032,31.25,FORWARD,,0,0,49.3608,30.89132,0.10675999999999419,0.1067600000000013,0.002188579999999954,2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,69.75167757340834,66.54127796289518,64.4338190744729,67.22243388255592,66.03854039416815,69.8442536968412,63.70208817509077,73.91670020606125,0.1965712468166134,0.19676444855006164,0.1965712468166134,0.1967169560182801,0.18194887059789763,0.18194887059789763,0.196760154247461,0.1969133684538696,69.8442536968412,66.54127796289518
440,14.08,0.032,31.25,FORWARD,,0,0,49.47384,31.00436,0.11304000000000514,0.11303999999999803,0.0023173200000000324,-2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,68.46280672069699,65.74693029758521,66.43970967916313,70.24717117264915,77.5291965764867,66.84555104471914,66.5407594993393,72.06267900442026,0.19665724877665045,0.19682423503981145,0.19665724877665045,0.1967020292078727,0.1818751029311404,0.1818751029311404,0.19689925422399984,0.19691807987328103,66.84555104471914,66.43970967916313
441,14.112,0.032,31.25,FORWARD,,0,0,49.5806,31.11112,0.10675999999999419,0.1067600000000013,0.002188579999999954,2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,67.01778668529087,66.24521519921291,68.65036270327224,73.3539527508487,70.10196443045827,61.76941912796509,63.61898964670029,63.74452435018903,0.19704310067711528,0.19689126477778193,0.19689126477778193,0.19674933810035,0.18195366864860907,0.18195366864860907,0.19704892382009936,0.19681553493319784,63.61898964670029,68.65036270327224
442,14.144,0.032,31.25,FORWARD,,0,0,49.69364,31.22416,0.11304000000000514,0.11304000000000158,0.002317320000000069,-1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,65.06460184516038,66.75716746473285,68.07823253123274,65.80806730344486,67.35788159655966,66.80797416360899,69.31309394311577,65.00354415543642,0.19698469887950856,0.19698186661362782,0.19698186661362782,0.19680747022866946,0.18192204506429474,0.18192204506429474,0.19678479300556836,0.1968420741745766,69.31309394311577,68.07823253123274
443,14.176,0.032,31.25,FORWARD,,0,0,49.8004,31.33092,0.1067600000000013,0.10675999999999775,0.0021885799999999903,-1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,66.12073579134359,64.24096068558967,74.97362831038127,60.51462079337807,65.2871428172911,67.21874316249381,66.71732108453645,71.62403097367654,0.1966775962194828,0.1969328760253039,0.1966775962194828,0.19677500172637277,0.18196626894633672,0.18196626894633672,0.19688194306619292,0.19652221938989933,67.21874316249381,74.97362831038127
444,14.208,0.032,31.25,FORWARD,,0,0,49.91344,31.44396,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,63.72338120793519,63.349731552228604,63.47070262339795,69.35253158088916,65.52390452349248,67.13608479903316,63.68965262031343,66.38640982674718,0.19692055227854446,0.19704408143810848,0.19692055227854446,0.1968113893644157,0.18192490530054817,0.18192490530054817,0.1968857773164511,0.19705580236854356,67.13608479903316,63.47070262339795
445,14.24,0.032,31.25,FORWARD,,0,0,50.0202,31.55072,0.1067600000000013,0.10675999999999775,0.0021885799999999903,-1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,69.91142015050876,71.78085113978305,69.47515290463676,66.37048883283167,66.53148481262616,62.53212357766465,64.99395439634736,63.63348523860328,0.19704825141715462,0.19675703861606528,0.19675703861606528,0.1967978016773281,0.1819792207560861,0.1819792207560861,0.19698514371696632,0.1966703218465433,64.99395439634736,71.78085113978305
446,14.272,0.032,31.25,FORWARD,,0,0,50.13324,31.66376,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,71.44747498270529,68.94607973976092,69.66113613138019,66.11394829297484,66.49801554767875,66.50702390384318,65.5527163905362,67.05897198776562,0.1968893543267394,0.19668578607257958,0.19668578607257958,0.19676979777614098,0.1819052142003677,0.1819052142003677,0.1969149573872729,0.1967686484704682,66.50702390384318,69.66113613138019
447,14.304,0.032,31.25,FORWARD,,0,0,50.24,31.77052,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,75.8918418732544,65.01631994228184,59.75792720982681,66.06935269191831,62.59886931628647,66.57544220997016,69.51830583766171,61.146239389218835,0.19716362659083214,0.19647962647560588,0.19647962647560588,0.1966972549510072,0.18192556860272746,0.18192556860272746,0.19677527389913194,0.19698410625267737,69.51830583766171,65.01631994228184
448,14.336,0.032,31.25,FORWARD,,0,0,50.35304,31.88356,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,69.66046871159459,66.6442467774308,67.15184628166182,69.90099361179625,65.32844967908089,62.55188530860847,69.35978541838608,67.14377472441065,0.1968854206060454,0.1967686794298821,0.1967686794298821,0.19671511107072592,0.18186955525914178,0.18186955525914178,0.19678262714123698,0.19688504619298933,69.35978541838608,67.15184628166182
449,14.368,0.032,31.25,FORWARD,,0,0,50.4598,31.99032,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,63.047223707713044,69.3235271831995,66.59473842741545,65.26303527946034,63.25998525926726,64.15754346151529,65.9971133206721,69.87878864502139,0.1967585522845327,0.197075446165902,0.1967585522845327,0.19672597137417763,0.1819313638998416,0.1819313638998416,0.1969386104660821,0.19678430904179495,65.9971133206721,69.3235271831995
450,14.4,0.032,31.25,FORWARD,,0,0,50.57284,32.10336,0.11303999999999803,0.11304000000000158,0.002317319999999996,1.4005890464501976e-15,3.4375000000000004,3.4375000000000004,68.65603253366942,68.56654253210948,64.52060918438109,69.58765520106687,69.69394239858305,60.17377780922359,66.96208828687337,67.68962993147261,0.1968601001740772,0.19681527192836984,0.19681527192836984,0.19674829651272568,0.18188072658579493,0.18188072658579493,0.19689384844372415,0.19681942307590314,66.96208828687337,68.56654253210948
451,14.432,0.032,31.25,FORWARD,,0,0,50.6796,32.21012,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,69.35106493963814,65.9288346282093,69.3495350480016,70.84572528034906,71.56592265076922,66.86392763324608,65.37620889038364,66.78923569647523,0.19690186650822014,0.19678303165563205,0.19678303165563205,0.1967569802984523,0.18194428888698225,0.18194428888698225,0.19689840179435628,0.1967831026222851,66.86392763324608,69.3495350480016
452,14.464,0.032,31.25,FORWARD,,0,0,50.79264,32.32316,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,70.22821747993385,68.23793879449417,60.6440945000759,63.06784473578198,65.5449040143343,67.11042106352528,71.80906461029194,65.55725961536591,0.1969590138362013,0.19674234342744448,0.19674234342744448,0.19675332108070032,0.18188233827515213,0.18188233827515213,0.1966690131162218,0.19683466592506008,71.80906461029194,68.23793879449417
453,14.496,0.032,31.25,FORWARD,,0,0,50.8994,32.42992,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,67.4486114022856,65.59762247360855,68.81481099360651,66.87721450879535,68.25810911863664,70.35252089155098,71.08035920249321,70.01744989729198,0.1967521202440221,0.19687128023280415,0.1967521202440221,0.19675302087153076,0.18194161486198618,0.18194161486198618,0.19670281536902498,0.19680790671660517,71.08035920249321,68.81481099360651
454,14.528,0.032,31.25,FORWARD,,0,0,51.01244,32.54296,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,68.71784083148148,67.11742779386817,66.79710750269379,66.64428853848462,71.323655183653,62.22308385000601,66.67362458523861,64.58115487489871,0.1970042921322679,0.1968124048442428,0.1968124048442428,0.19676786686470876,0.18188924892436056,0.18188924892436056,0.19690722932832147,0.19688664275370243,66.67362458523861,67.11742779386817
455,14.56,0.032,31.25,FORWARD,,0,0,51.1192,32.64972,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,61.171934642159805,61.95466423703797,62.03348826073694,64.3818149271295,71.14440905242391,65.39612162928087,66.10711108795282,70.24007012783882,0.19674179362199967,0.19716243467236078,0.19674179362199967,0.1967613485540315,0.1819462540789348,0.1819462540789348,0.19693350803058812,0.19712247002696778,66.10711108795282,62.03348826073694
456,14.592,0.032,31.25,FORWARD,,0,0,51.23224,32.76276,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,68.93216565199904,72.75913263512561,62.76250686217595,69.38440887844966,64.8757031153218,68.77711843574495,68.0633426884608,64.58223471423823,0.19700424204206415,0.1968024630190723,0.1968024630190723,0.1967716271702917,0.18189196673222957,0.18189196673222957,0.1968096551506857,0.19662494257796048,68.77711843574495,72.75913263512561
457,14.624,0.032,31.25,FORWARD,,0,0,51.339,32.86952,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,64.07096715927933,75.16501657919032,67.54625702595133,69.01206882070096,69.81034143270095,65.87588276082548,64.71356092173805,61.858199498046865,0.19713060109750272,0.19702795806634202,0.19702795806634202,0.19683570989430427,0.18198632291675473,0.18198632291675473,0.19694423395396563,0.19651334151610203,65.87588276082548,75.16501657919032
458,14.656,0.032,31.25,FORWARD,,0,0,51.45204,32.98256,0.11303999999999803,0.11303999999999803,0.0023173199999999596,0.0,3.4375000000000004,3.4375000000000004,66.46144646945062,68.76463381068994,65.7117874809347,66.72562265658476,69.51961697791646,66.75346550309298,66.00902134828124,60.508219430114714,0.197193222243232,0.19691707157490343,0.19691707157490343,0.19685605031445405,0.181941858001794,0.181941858001794,0.1969035257701202,0.19681023427147679,66.75346550309298,68.76463381068994
459,14.688,0.032,31.25,FORWARD,,0,0,51.5588,33.08932,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,68.90096840279102,68.20043189980717,64.93705249679188,63.12959051070692,64.53191395388258,67.4036993725985,67.55503595471667,66.28616645393228,0.19692520223968576,0.1968039101570971,0.1968039101570971,0.1968430152751148,0.18200011599655144,0.18200011599655144,0.19686634354702245,0.19683640574683514,67.55503595471667,68.20043189980717
460,14.72,0.032,31.25,FORWARD,,0,0,51.67184,33.20236,0.11304000000000514,0.11303999999999803,0.0023173200000000324,-2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,63.758848111018764,65.54795358236417,60.84623884720566,67.632623780755,66.92713514415993,71.8204597509313,67.40039307385706,64.49770309339947,0.19700816318658548,0.1970424362448502,0.19700816318658548,0.19688430225298248,0.18196583705456787,0.18196583705456787,0.19666848453303787,0.19695944551253683,71.8204597509313,65.54795358236417
461,14.752,0.032,31.25,FORWARD,,0,0,51.7786,33.30912,0.10675999999999419,0.1067600000000013,0.002188579999999954,2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,75.7344040087599,68.83752285686003,66.74703561894034,62.685609423945344,65.83883268068622,64.09355204138244,71.73499462434273,67.8603922745065,0.1968521790692978,0.19648692950154678,0.19648692950154678,0.19678495906512355,0.181979165264883,0.181979165264883,0.19667244897982786,0.19680685318779215,71.73499462434273,68.83752285686003
462,14.784,0.032,31.25,FORWARD,,0,0,51.89164,33.42216,0.11304000000000514,0.11303999999999803,0.0023173200000000324,-2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,62.64222731913523,60.95642331374782,67.9144845662777,61.40375330437074,65.43362698983411,69.98557772717105,64.22360342888486,67.66554753088663,0.19686121727762002,0.19709423261947373,0.19686121727762002,0.19680402361824767,0.18192828337534134,0.18192828337534134,0.19675359868941347,0.19684966990537286,69.98557772717105,67.9144845662777
463,14.816,0.032,31.25,FORWARD,,0,0,51.9984,33.52892,0.10675999999999419,0.1067600000000013,0.002188579999999954,2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,70.44701816875214,64.05114789309683,67.82582985010954,64.48059564786196,72.35912691596936,68.96655886555108,63.89874220161172,61.88173302992541,0.1971295094541783,0.19673219398142996,0.19673219398142996,0.19678606620904324,0.18197887979833663,0.18197887979833663,0.19680086763074836,0.19685378230675762,68.96655886555108,67.82582985010954
464,14.848,0.032,31.25,FORWARD,,0,0,52.11144,33.64196,0.11304000000000514,0.11303999999999803,0.0023173200000000324,-2.8011780929003953e-15,3.4375000000000004,3.4375000000000004,66.57953567663638,69.40657296463237,73.26828354482222,69.54350168737074,72.3165082203153,72.82616724226811,65.66995664085522,73.26928899800123,0.19660127809823727,0.19691159380406228,0.19660127809823727,0.19673986918134173,0.1818937821787172,0.1818937821787172,0.19662183306249245,0.1966013247379111,72.82616724226811,73.26828354482222
465,14.88,0.032,31.25,FORWARD,,0,0,52.2182,33.74872,0.1067600000000013,0.1067600000000013,0.0021885800000000268,0.0,3.4375000000000004,3.4375000000000004,67.46607515142267,70.718553702188,64.32907384148588,65.58089030347682,64.2266106035897,71.83240394166316,67.41791072912466,63.54762433780029,0.1970522342226118,0.1968704701467846,0.1968704701467846,0.19677251942270244,0.1819671462468057,0.1819671462468057,0.1966679304812217,0.19671959833900984,71.83240394166316,70.718553702188
466,14.912,0.032,31.25,FORWARD,,0,0,52.33124,33.85548,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,67.29863003782216,71.99800959224845,71.20871104272896,62.543537055979336,71.44067998267353,69.7785650639778,70.97227245369025,70.47623796014985,0.19673083857118448,0.19687823737617527,0.19673083857118448,0.19676209920982293,0.18195655524964893,0.18195655524964893,0.19670782915864232,0.19666024857848458,70.97227245369025,71.99800959224845
467,14.944,0.032,31.25,FORWARD,,0,0,52.438,33.96852,0.1067600000000013,0.11303999999999803,0.002252949999999993,0.0024757692307679426,3.4375000000000004,3.4375000000000004,64.39190998513877,63.13846209620492,69.91365664996724,63.77395882347855,72.05954803524148,70.53556955002146,67.61294723921296,66.1623142329238,0.19693094733782823,0.19701307058174405,0.19693094733782823,0.19680431124182426,0.18197372910194065,0.18197372910194065,0.1967280863734121,0.1967569348721939,70.53556955002146,69.91365664996724
468,14.976,0.032,31.25,FORWARD,,0,0,52.55104,34.07528,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,67.11286393222191,60.45848325446004,63.11681755319321,66.15111191428277,67.26128768641631,61.97120042349389,64.98751479980464,64.25923187378176,0.19701922508397987,0.19688685445626902,0.19688685445626902,0.19682494704543546,0.1819828295629248,0.1819828295629248,0.19698544242872001,0.19707221793576496,64.98751479980464,63.11681755319321
469,15.008000000000001,0.032,31.25,FORWARD,,0,0,52.6578,34.18832,0.1067600000000013,0.11303999999999803,0.002252949999999993,0.0024757692307679426,3.4375000000000004,3.4375000000000004,63.478018319874884,67.6811983106116,66.42985795867162,72.22491023211676,71.17214521870342,71.04642270691353,63.691247034015504,66.14051414858992,0.196931958572209,0.19705546301738863,0.196931958572209,0.19685169992712884,0.18199667438641517,0.18199667438641517,0.19670438957170078,0.1968604912893027,71.04642270691353,67.6811983106116
470,15.040000000000001,0.032,31.25,FORWARD,,0,0,52.77084,34.29508,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,72.1663074732002,69.39174241094223,67.06166065652495,67.29828221219711,64.97074559564587,63.972598516990374,64.66887768195194,64.31770547412026,0.19701651268552664,0.19665244179201466,0.19665244179201466,0.1968018853933503,0.18197186164041732,0.18197186164041732,0.19700022295908914,0.1967811447612112,64.66887768195194,69.39174241094223
471,15.072000000000001,0.032,31.25,FORWARD,,0,0,52.8776,34.40812,0.1067600000000013,0.11303999999999803,0.002252949999999993,0.0024757692307679426,3.4375000000000004,3.4375000000000004,64.79011062709178,63.68078033210595,68.79787806323257,63.590433278457525,68.46523030303683,70.13121176670629,67.60483592863676,64.45743871319262,0.1970100309190658,0.1969945993605597,0.1969945993605597,0.19685006388515267,0.18199540621267918,0.18199540621267918,0.19674684320418112,0.19680869217968405,70.13121176670629,68.79787806323257
472,15.104000000000001,0.032,31.25,FORWARD,,0,0,52.99064,34.51488,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,68.3484583228814,70.33309626819552,66.20907340232628,67.4251032538489,67.77478836561376,66.89479334241375,69.77980217449966,62.67766458424081,0.19709258880102398,0.1968295392867804,0.1968295392867804,0.19684493273555959,0.18199409750789808,0.18199409750789808,0.19676314394210084,0.19673747844459055,69.77980217449966,70.33309626819552
473,15.136000000000001,0.032,31.25,FORWARD,,0,0,53.0974,34.62792,0.1067600000000013,0.11304000000000514,0.002252950000000066,0.0024757692307707437,3.4375000000000004,3.4375000000000004,66.8966557162706,65.01119922899828,72.84845961061556,65.36905588867722,72.49990849336136,69.05076193162098,64.08377628594414,70.37141659329724,0.19673570089044765,0.19689688364597377,0.19673570089044765,0.1968176247742816,0.18198059575216563,0.18198059575216563,0.19679696172680472,0.19662079899267165,69.05076193162098,72.84845961061556
474,15.168000000000001,0.032,31.25,FORWARD,,0,0,53.21044,34.73468,0.11303999999999803,0.10675999999999419,0.0022529499999999203,-0.0024757692307707437,3.4375000000000004,3.4375000000000004,68.56112442298104,66.32621234186561,71.96638298665029,66.1777376743764,66.54426995556636,65.9320894330751,66.43306856500602,74.96703860670424,0.19652252506463044,0.19681967440420742,0.19652252506463044,0.1967438498468688,0.18194078205191724,0.18194078205191724,0.1969183879327756,0.19666171563294346,66.43306856500602,71.96638298665029
475,15.200000000000001,0.032,31.25,FORWARD,,0,0,53.3172,34.84772,0.1067600000000013,0.11304000000000514,0.002252950000000066,0.0024757692307707437,3.4375000000000004,3.4375000000000004,71.0155872755127,63.446315431179876,69.81692142452118,69.53018392125367,68.02840467479697,72.59412743003567,65.42989917573377,64.02773324193996,0.1970299635459061,0.19670581992618472,0.19670581992618472,0.1967343423666978,0.18193036836388224,0.18193036836388224,0.19663259662800128,0.1967614221018899,72.59412743003567,69.81692142452118
476,15.232000000000001,0.032,31.25,FORWARD,,0,0,53.43024,34.95448,0.11303999999999803,0.10675999999999419,0.0022529499999999203,-0.0024757692307707437,3.4375000000000004,3.4375000000000004,63.33705743558168,65.47835634458735,65.81328605621897,62.87327122504379,67.73972837583521,69.75448232056674,72.43895108873329,73.90375735186615,0.19657184719315074,0.19706200173028307,0.19657184719315074,0.19669371857331103,0.18190367274832872,0.18190367274832872,0.19663979474930193,0.19694713760969687,72.43895108873329,65.81328605621897
477,15.264000000000001,0.032,31.25,FORWARD,,0,0,53.537,35.06752,0.1067600000000013,0.11304000000000514,0.002252950000000066,0.0024757692307707437,3.4375000000000004,3.4375000000000004,69.58697522284234,68.70996893594773,64.0564102581352,75.01994707520669,71.24499457744338,66.79317203939154,63.71575346692893,65.1624319923705,0.19697732859410394,0.1967720885516748,0.1967720885516748,0.19671331106790196,0.1819068816319824,0.1819068816319824,0.19690168391418839,0.19681276999564695,66.79317203939154,68.70996893594773
478,15.296000000000001,0.032,31.25,FORWARD,,0,0,53.65004,35.17428,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,63.876496461643214,64.6208679042091,69.39610643438097,68.16684543704079,59.62494653441079,65.5279750798555,63.595390210113734,71.29616259311804,0.19669280495783878,0.1970369789238984,0.19669280495783878,0.19670818454038616,0.18189922011323595,0.18189922011323595,0.19696037224971374,0.1967809423284833,65.5279750798555,69.39610643438097
479,15.328000000000001,0.032,31.25,FORWARD,,0,0,53.7568,35.28732,0.1067600000000013,0.11303999999999803,0.002252949999999993,0.0024757692307679426,3.4375000000000004,3.4375000000000004,70.0740588069769,68.22224018600753,67.25603198600568,65.20985067147045,67.57241633996544,70.01782791310995,74.24947663005503,68.48533552911638,0.1968231900023115,0.19674949434244982,0.19674949434244982,0.19671851199090207,0.18190003840059543,0.18190003840059543,0.19655581041022693,0.19683539413199672,74.24947663005503,68.22224018600753
480,15.36,0.032,31.25,FORWARD,,0,0,53.869839999999996,35.39408,0.11303999999999803,0.1067600000000013,0.002252949999999993,-0.0024757692307679426,3.4375000000000004,3.4375000000000004,68.83047389346879,64.96257272846093,65.71962388724492,66.20149944011759,68.25983166016412,65.33190347890284,67.31983108525145,62.86464072147889,0.197083915591533,0.19680718016607446,0.19680718016607446,0.19674067903469517,0.18190835037733752,0.18190835037733752,0.19687725392915095,0.19695148229038661,67.31983108525145,65.71962388724492
